rating,production_year,director,age_rating,duration,budget,target,target_log,main_genre,month,director_film_count,actors_fame
6.9,1991,Джереми Каган,16+,91,15338528.770776752,6220.0,8.735525185733225,драма,октябрь,6,38
5.9,1998,Other,0+,94,22235437.828422878,7571115.0,15.839850906509115,комедия,февраль,3,35
6.1,2009,Other,18+,89,15338528.770776752,9309.0,9.13873695311649,драма,апрель,1,46
7.1,2008,Other,18+,105,3113265.2654867256,308575.0,12.639720204612129,документальный,январь,1,3
6.1,2013,Other,12+,93,3113265.2654867256,518342.0,13.158390535044814,документальный,май,2,31
5.9,2017,Other,undefined,86,15338528.770776752,20208.0,9.913833844590272,драма,июнь,1,12
6.0,2020,Other,18+,106,15338528.770776752,20690779.0,16.84519870005209,драма,февраль,2,10
5.6,1986,Other,18+,94,20635465.661466457,2510433.0,14.735965806189993,триллер,август,2,3
5.7,1986,Other,0+,107,18000000.0,9697739.0,16.087403323519762,фантастика,июнь,2,36
6.5,1990,Other,undefined,97,15338528.770776752,1823154.0,14.416078526231125,драма,март,2,5
6.6,2005,Other,16+,84,15338528.770776752,13510.0,9.511185430954244,драма,январь,1,20
5.8,2006,Other,undefined,97,6000000.0,161408.0,11.991690599884537,драма,сентябрь,1,21
7.1,2009,Джон Ганн,undefined,100,2500000.0,352810.0,12.773684947384272,драма,февраль,5,37
6.2,1982,Джон Франкенхаймер,undefined,113,39390215.67272727,2977706.0,14.906663763376736,боевик,январь,11,14
7.1,2009,Other,16+,105,1100000.0,659483.0,13.399211473703405,мелодрама,февраль,1,3
6.6,1960,Other,undefined,103,20635465.661466457,7400000.0,15.816990558174398,триллер,октябрь,2,18
4.5,1991,Other,undefined,92,58972095.5704698,14143280.0,16.464750157586483,фэнтези,октябрь,4,9
6.8,1993,Other,18+,98,15338528.770776752,313967.0,12.657043163826065,драма,март,2,27
5.9,1998,Нил Лабут,undefined,100,5000000.0,4714658.0,15.366186936954469,драма,август,9,52
5.5,2005,Other,16+,90,15338528.770776752,2216.0,7.703459047867175,драма,март,1,16
6.3,1992,Other,16+,87,15338528.770776752,21202099.0,16.86961074417509,драма,апрель,2,36
6.0,1970,Other,16+,110,25000.0,1500000.0,14.22097566607244,драма,октябрь,2,4
5.2,1985,Other,undefined,90,39390215.67272727,5730596.0,15.56133009724345,боевик,май,1,3
6.0,1989,Ричард Бенджамин,undefined,96,39390215.67272727,2346150.0,14.668286244770497,боевик,январь,11,52
6.6,1992,Фред Скеписи,0+,108,40000000.0,20883046.0,16.854448191565133,мелодрама,октябрь,9,14
4.2,2019,Other,18+,82,1000000.0,18479.0,9.824390231177425,ужасы,октябрь,1,12
6.4,1941,Джордж Кьюкор,12+,90,316000.0,875000.0,13.681979165339751,мелодрама,ноябрь,12,29
6.4,1989,Пол Мазурски,undefined,119,15338528.770776752,7754571.0,15.86379303391368,драма,декабрь,11,29
6.2,2008,Other,undefined,71,15338528.770776752,10687.0,9.276783328524896,драма,март,1,3
6.2,2017,Other,18+,98,1000000.0,5398976.0,15.5017198639229,документальный,январь,1,7
5.8,1985,Майкл Шульц,undefined,109,10000000.0,25754284.0,17.06411154016828,боевик,март,8,6
6.3,1985,Альберт Брукс,16+,91,22235437.828422878,10179000.0,16.135837332434477,комедия,февраль,7,24
6.1,1991,Стюарт Рэффил,undefined,95,13000000.0,3752428.0,15.13791365509715,фэнтези,апрель,8,13
5.6,2004,Other,12+,90,15338528.770776752,16201.0,9.692828247710418,драма,февраль,2,13
8.1,2004,Other,undefined,105,3113265.2654867256,3166257.0,14.968060691112791,документальный,июнь,3,4
6.4432111000991075,2021,Other,undefined,92,20635465.661466457,3550.0,8.174702882469461,триллер,апрель,1,3
3.9,2009,Other,16+,100,22235437.828422878,5240.0,8.564076777315087,комедия,июнь,1,5
7.3,2013,Other,undefined,78,3113265.2654867256,40169.0,10.600850832843811,документальный,апрель,2,14
5.6,2013,Other,undefined,114,10000000.0,24329.0,10.099424333412122,триллер,май,1,16
7.066666666666667,2021,Other,undefined,118,3113265.2654867256,95442.0,11.466274012126416,документальный,март,3,3
7.0,1949,Other,undefined,102,15338528.770776752,4200000.0,15.250595083253597,драма,сентябрь,1,6
6.0,1987,Other,undefined,99,1100000.0,1355728.0,14.119849137391117,ужасы,май,2,14
7.3,1960,Винсент Миннелли,18+,150,1818688.0,3275000.0,15.001828427051489,драма,март,9,20
6.9,1970,Уильям Фридкин,undefined,118,5500000.0,2695.0,7.899153483343097,драма,март,14,5
4.7,2009,Other,undefined,89,5000000.0,224409.0,12.321225558778288,ужасы,октябрь,2,14
4.9,2016,Other,16+,100,15338528.770776752,1605463.0,14.288922746466017,драма,январь,1,6
4.3,2018,Other,undefined,84,15087496.42074074,13723.0,9.526828536269633,ужасы,октябрь,1,12
6.9,2019,Other,undefined,95,20675084.252396166,16080.0,9.685331542732957,мелодрама,июнь,1,3
6.7,1989,Джоэл Шумахер,12+,113,13000000.0,22026369.0,16.907750884495055,мелодрама,февраль,19,31
6.5,2004,Other,undefined,88,220.0,592014.0,13.291285562235167,документальный,октябрь,1,4
6.3,2009,Other,16+,99,22235437.828422878,317831.0,12.669275073953667,комедия,октябрь,1,12
5.9,2016,Other,undefined,104,15338528.770776752,43756.0,10.686384025239681,драма,январь,3,11
6.3,1978,Хэл Нидэм,undefined,99,6000000.0,78000000.0,18.172219384653864,боевик,июль,7,64
6.6,1989,Other,undefined,106,20635465.661466457,3766879.0,15.141757365107052,триллер,сентябрь,1,35
6.1,1989,Other,16+,106,39390215.67272727,9015164.0,16.014418606356468,боевик,июнь,3,37
6.1,1991,Other,16+,96,15338528.770776752,3052738.0,14.931549450805552,драма,май,1,27
6.0,2005,Other,16+,94,20471416.810457516,1691706.0,14.341248045185237,мюзикл,апрель,2,4
5.4,2022,Other,undefined,96,44857142.85714286,21969.0,9.99738764772918,семейный,апрель,2,15
6.3,1979,Стэн Дрэготи,undefined,96,22235437.828422878,43885000.0,17.597083134008354,комедия,апрель,5,10
6.2,1982,Роберт Маллиган,12+,101,58972095.5704698,15782759.0,16.574428699670605,фэнтези,декабрь,7,97
6.2,1988,Other,undefined,90,15338528.770776752,6264058.0,15.65033877586917,драма,январь,2,16
5.7,1988,Other,undefined,99,15087496.42074074,657446.0,13.396117910383696,ужасы,сентябрь,2,24
4.3,1991,Other,16+,83,15087496.42074074,1159578.0,13.963566703790335,ужасы,март,4,9
6.1,1995,Other,12+,82,22235437.828422878,7557877.0,15.838100888612546,комедия,февраль,1,24
6.7,1997,Брэд Андерсон,18+,104,1000000.0,3395581.0,15.037985438353797,драма,январь,8,34
4.9,1998,Other,undefined,97,39390215.67272727,199536.0,12.203749950160528,боевик,январь,1,3
5.57890841813136,1930,Other,undefined,75,15087496.42074074,4000000.0,15.201804919084164,ужасы,март,1,3
4.9,2004,Other,16+,90,20675084.252396166,87923.0,11.38421671042439,мелодрама,май,3,20
6.4,1981,Джордж Кьюкор,undefined,117,15338528.770776752,14492125.0,16.48911595640843,драма,октябрь,12,23
4.5,2007,Other,12+,88,10000000.0,1051907.0,13.866115265330189,мультфильм,октябрь,1,55
6.6,1989,Other,16+,96,3000000.0,4609953.0,15.343728219693094,драма,октябрь,3,16
6.1,1994,Other,undefined,101,3200000.0,7266973.0,15.798850394165973,драма,июль,4,9
5.4,2004,Other,12+,73,10000000.0,6491969.0,15.686076432497392,мультфильм,январь,1,19
6.3468722466960354,2022,Other,undefined,97,39390215.67272727,115850.0,11.660051529860523,боевик,октябрь,2,33
8.0,2017,Other,undefined,93,3113265.2654867256,101382.0,11.526650839588704,документальный,октябрь,1,3
5.6,2003,Other,undefined,116,50000.0,9614.0,9.170975648453906,драма,июнь,2,12
4.7,2020,Other,undefined,106,15087496.42074074,32890.0,10.400923939183103,ужасы,апрель,1,3
6.6,2008,Other,18+,93,500000.0,9890.0,9.199279424616758,драма,сентябрь,1,16
7.4,2015,Шон Макнамара,undefined,114,15338528.770776752,3618912.0,15.101683986140815,драма,январь,7,31
7.2,1987,Луис Мандоки,undefined,110,15338528.770776752,125400.0,11.739263907180957,драма,сентябрь,6,16
5.9,2022,Пол Вайц,18+,85,22235437.828422878,2136832.0,14.5748349163303,комедия,сентябрь,9,47
7.8,2017,Other,undefined,114,3113265.2654867256,297.0,5.6937321388027,документальный,апрель,3,3
6.2,1955,Other,undefined,84,1955000.0,567000.0,13.248114582709889,драма,июнь,3,22
7.4,1972,Сидни Дж. Фьюри,12+,144,15338528.770776752,9600000.0,16.077273656438063,драма,октябрь,6,25
7.0,1987,Пол Шредер,undefined,107,15338528.770776752,10489617.0,16.165896468743117,драма,февраль,18,27
6.3,1989,Other,undefined,93,4000000.0,43671.0,10.68443954523277,драма,май,1,10
6.0,1992,Other,16+,99,39390215.67272727,198504.0,12.198564530039851,боевик,сентябрь,1,25
6.2,1995,Other,undefined,109,15338528.770776752,290978.0,12.581002941921131,драма,январь,4,35
3.4,1998,Other,16+,95,10000000.0,181233.0,12.107538775214625,комедия,март,2,8
6.8,1997,Other,18+,105,15338528.770776752,12958.0,9.469468637009902,драма,январь,1,32
7.3,1997,Other,16+,91,15338528.770776752,250897.0,12.432797775328067,драма,август,2,3
6.0,2008,Other,undefined,82,20635465.661466457,11864.0,9.381263883817768,триллер,январь,2,14
5.9,1967,Other,16+,113,360000.0,19204275.0,16.770643468463785,боевик,июль,3,7
7.2,1982,Other,undefined,82,3113265.2654867256,36299720.0,17.407320585706707,документальный,март,1,19
6.3,1984,Артур Хиллер,16+,107,15338528.770776752,27774237.0,17.139619422365566,драма,октябрь,15,53
6.1,1988,Леонард Нимой,16+,104,14000000.0,4764606.0,15.376725405397808,драма,ноябрь,6,84
6.2,1999,Other,18+,98,2500000.0,1955933.0,14.4863778754115,мелодрама,сентябрь,1,39
6.7,1999,Other,16+,99,13000000.0,5985690.0,15.604882178549586,триллер,ноябрь,1,54
5.9,1962,Other,0+,151,20471416.810457516,14953846.0,16.52047908224101,мюзикл,июнь,2,7
6.4,1986,Other,12+,102,22235437.828422878,14205021.0,16.469106051622024,комедия,апрель,4,66
6.9,2008,Other,undefined,99,3113265.2654867256,95905.0,11.471113397155788,документальный,январь,1,3
5.9,2010,Том Шэдьяк,18+,78,3113265.2654867256,1591034.0,14.279894677299001,документальный,декабрь,9,3
5.8,1968,Фрэнсис Форд Коппола,undefined,141,3500000.0,11600000.0,16.266515656076592,мюзикл,октябрь,18,12
6.8,1999,Other,18+,93,15338528.770776752,60279.0,11.006739063352663,драма,январь,3,7
6.0,1981,Other,18+,111,20635465.661466457,1515578.0,14.231307442317878,триллер,апрель,1,22
5.9,1988,Other,16+,99,17000000.0,3560932.0,15.08553286631797,триллер,январь,4,56
6.2,1995,Other,12+,94,150000.0,472370.0,13.065517855784973,комедия,июнь,2,17
6.6,1997,Other,0+,106,39390215.67272727,1935539.0,14.475896398628919,боевик,август,2,23
7.6,2011,Other,undefined,107,3113265.2654867256,154521.0,11.94808528841343,документальный,январь,1,18
5.8,1986,Other,undefined,101,17000000.0,2793214.0,14.842703462113874,боевик,ноябрь,1,40
6.6,2000,Other,18+,95,20635465.661466457,37221.0,10.52462839711098,триллер,январь,1,15
6.0,2006,Other,18+,85,22235437.828422878,245292.0,12.410204616587977,комедия,июнь,2,8
6.0,2009,Other,undefined,82,20471416.810457516,33841.0,10.429428364110965,мюзикл,апрель,5,3
6.5,1996,Other,16+,113,2700000.0,9161691.0,16.03054132659944,драма,январь,4,11
8.0,2000,Other,undefined,46,3113265.2654867256,18642318.0,16.7409447157133,документальный,май,1,4
5.4,2010,Other,16+,98,15087496.42074074,7995.0,8.986571625268054,ужасы,май,1,10
7.4,1985,Other,undefined,100,76824034.83870968,7660857.0,15.851634415354246,мультфильм,март,1,3
5.7,1988,Дж. Ли Томпсон,18+,97,30953714.285714287,3416846.0,15.044228461308023,детектив,февраль,11,16
5.2,1999,Other,16+,92,50000000.0,13263993.0,16.400563628612804,боевик,январь,2,35
7.2,2005,Other,12+,110,1000000.0,1706325.0,14.349852492993325,драма,октябрь,1,7
5.9,2007,Тайлер Перри,undefined,100,10000000.0,31609243.0,17.268960135787356,драма,февраль,19,33
7.2,2013,Other,undefined,76,76824034.83870968,15077.0,9.62092568277892,мультфильм,октябрь,3,4
7.0,1941,Джон Форд,undefined,84,15338528.770776752,1900000.0,14.457364444136669,драма,февраль,7,7
6.1,2001,Эдвард Бёрнс,16+,108,1000000.0,3512713.0,15.07189923135497,мелодрама,апрель,9,19
4.5,2011,Other,undefined,84,200000.0,266689.0,12.49383846447512,ужасы,сентябрь,1,17
7.0,1950,Other,undefined,107,3768785.0,8100000.0,15.907374619642667,мюзикл,май,1,11
5.3,1987,Стив Карвер,16+,93,5000000.0,807947.0,13.602251741292442,боевик,август,6,18
6.0,1971,Other,undefined,95,15087496.42074074,19216000.0,16.7712538233019,ужасы,февраль,3,19
7.7,2010,Other,undefined,97,15338528.770776752,2879.0,7.965198290612176,драма,апрель,1,14
5.7,2018,Other,undefined,93,15338528.770776752,3679893.0,15.11839423363544,драма,октябрь,1,8
6.9,1949,Other,12+,113,15338528.770776752,3710000.0,15.126542434583618,драма,ноябрь,1,19
6.8,2004,Роуди Херрингтон,16+,123,20000000.0,2707913.0,14.811688785467199,драма,апрель,5,30
6.3,2009,Other,16+,84,15338528.770776752,39493.0,10.583878719994873,драма,июнь,1,7
6.3,2023,Other,undefined,117,15338528.770776752,161290.0,11.990959265911227,драма,январь,1,4
6.7,1954,Дэлмер Дэйвс,12+,101,4500000.0,26000000.0,17.073607095985757,боевик,июнь,5,12
6.2,1986,Other,undefined,117,76391858.71217713,3900000.0,15.176487111099874,фантастика,июнь,2,19
5.0,1991,Other,16+,88,39390215.67272727,35154.0,10.467493688772844,боевик,январь,1,11
5.9,1995,Other,undefined,90,4000000.0,389503.0,12.872626846445563,боевик,апрель,1,57
5.8,2000,Other,undefined,87,120000.0,15927.0,9.675771061251782,триллер,сентябрь,1,6
5.1,2019,Other,18+,100,1200000.0,213099.0,12.269512125443132,комедия,июнь,1,4
6.2,2018,Other,18+,94,15338528.770776752,400961.0,12.901619444701096,драма,январь,1,6
6.5,1962,Ховард Хоукс,16+,157,39390215.67272727,14000000.0,16.454567887579532,боевик,июнь,8,30
6.7,1980,Дэниел Питри,undefined,125,15338528.770776752,29200000.0,17.18967926723851,драма,февраль,9,44
6.5,1994,Боб Кларк,12+,82,15000000.0,70936.0,11.169533341059843,комедия,сентябрь,7,37
4.4,2003,Other,12+,81,12000000.0,4928883.0,15.410622948339444,мюзикл,июнь,4,4
5.8,1988,Дж. Ли Томпсон,16+,91,39390215.67272727,3074681.0,14.938711714004008,боевик,сентябрь,11,16
6.3,2000,Спайк Ли,undefined,135,10000000.0,2463650.0,14.71715454809159,драма,сентябрь,23,20
5.9,2008,Other,18+,86,39390215.67272727,666045.0,13.409112514807509,боевик,август,1,8
5.4,2014,Other,undefined,90,15338528.770776752,5319.0,8.579040594742317,драма,февраль,1,6
4.7,2016,Other,undefined,92,76391858.71217713,850.0,6.745236349484363,фантастика,январь,1,6
6.9,2016,Терренс Малик,undefined,44,76824034.83870968,55409.0,10.922497314414658,мультфильм,сентябрь,9,36
5.9,2020,Other,undefined,108,39390215.67272727,118351.0,11.681410064420586,боевик,август,1,3
5.5,2023,Other,undefined,104,15338528.770776752,21587.0,9.979846560634877,драма,июль,2,13
6.9,1925,Other,undefined,86,103000.0,704000.0,13.46453363514018,драма,июль,3,6
6.2,1984,Майкл Аптед,undefined,103,20635465.661466457,6250994.0,15.648251049067063,триллер,октябрь,15,23
6.1,1986,Роберт М. Янг,18+,89,20635465.661466457,13418091.0,16.412114429016686,триллер,август,11,27
6.3,1989,Other,12+,103,58972095.5704698,18587135.0,16.73798023270502,фэнтези,ноябрь,3,22
7.1,1995,Other,16+,128,5500000.0,11079373.0,16.22059564923457,драма,январь,4,16
5.3,2014,Other,16+,92,15338528.770776752,13243.0,9.491224389926964,драма,январь,1,30
7.4,2009,Other,12+,86,3113265.2654867256,84349.0,11.342718232539287,документальный,сентябрь,1,3
6.0,2012,Other,18+,98,20675084.252396166,5719.0,8.651549243915316,мелодрама,январь,2,17
7.8,2017,Other,undefined,85,3113265.2654867256,30414.0,10.322658307700404,документальный,март,1,3
5.8,1990,Алан Рудольф,16+,93,30953714.285714287,1436308.0,14.177586490271421,детектив,январь,15,40
5.9,2007,Other,undefined,100,500000.0,32033.0,10.37452190040887,мелодрама,июль,2,5
7.066666666666667,2020,Other,18+,101,3113265.2654867256,4484.0,8.40827078419205,документальный,ноябрь,2,1
6.1,1982,Ричард Брукс,undefined,113,10000000.0,3583513.0,15.091854162147776,триллер,май,12,22
6.2,1988,Other,undefined,82,22235437.828422878,3838793.0,15.160668552237441,комедия,октябрь,1,13
6.5,2006,Other,undefined,82,15338528.770776752,13737.0,9.527848201325206,драма,апрель,1,29
4.8,2008,Other,undefined,85,76824034.83870968,13155091.0,16.39231938995446,мультфильм,январь,1,5
6.6,2007,Other,undefined,96,15338528.770776752,83397.0,11.331367616476836,драма,январь,2,4
6.3,2011,Other,12+,100,7500000.0,4373074.0,15.290976752273377,драма,сентябрь,1,50
4.6,2016,Other,undefined,82,15087496.42074074,4422.0,8.394347361417392,ужасы,октябрь,2,3
6.6,1992,Рэндолл Миллер,undefined,98,7500000.0,13272113.0,16.40117562498133,комедия,июнь,7,9
6.5,1996,Майкл Прессман,0+,93,58972095.5704698,4189233.0,15.248028220249127,фэнтези,октябрь,7,56
4.6,2011,Other,18+,101,20635465.661466457,2664.0,7.88758403166028,триллер,октябрь,2,21
3.8,2011,Other,18+,93,3000000.0,508714.0,13.139641251564456,ужасы,сентябрь,1,4
7.3,1949,Мервин ЛеРой,undefined,108,1754000.0,1518000.0,14.232904236937712,драма,декабрь,7,24
5.9,1984,Сидни Дж. Фьюри,undefined,116,15338528.770776752,2075282.0,14.545607606027334,драма,март,6,9
5.7,1987,Билл Кондон,16+,91,4000000.0,743445.0,13.519050067700912,триллер,сентябрь,7,36
5.3,1988,Эндрю Флеминг,undefined,84,4000000.0,9797098.0,16.09759677733891,ужасы,апрель,9,10
6.1,1989,Стивен Соммерс,undefined,106,800000.0,3686.0,8.212297138229768,боевик,июль,9,4
6.3,2012,Other,16+,100,1000000.0,2495706.0,14.730082213072311,документальный,январь,2,3
5.8,1985,Other,16+,94,76391858.71217713,4122748.0,15.232030489277808,фантастика,август,1,9
6.0,2002,Other,16+,88,39390215.67272727,2106838.0,14.560698803261822,боевик,январь,1,4
5.0,1983,Other,undefined,95,39390215.67272727,6149983.0,15.631959875551237,боевик,май,2,9
7.0,1984,Алан Рудольф,undefined,106,700000.0,2490233.0,14.727886838360277,драма,август,15,24
5.9,1995,Стив Майнер,0+,90,15000000.0,2042530.0,14.529699793490925,комедия,январь,11,22
6.6,1997,Other,16+,101,4000000.0,318809.0,12.67234745636546,драма,август,2,50
7.7,2011,Other,undefined,98,3113265.2654867256,53714.0,10.891428954153636,документальный,март,1,3
7.066666666666667,2019,Other,undefined,109,3113265.2654867256,145625.0,11.888790103302101,документальный,апрель,2,56
6.4,1993,Other,undefined,99,8000000.0,1884814.0,14.44933970025562,мелодрама,апрель,1,49
5.6,1994,Other,0+,80,20675084.252396166,3662459.0,15.11364533770555,мелодрама,январь,1,7
6.4,1995,Эдвард Бёрнс,18+,98,238000.0,10426506.0,16.15986177564739,драма,январь,9,3
5.3,1996,Ник Касл,16+,96,22235437.828422878,12825141.0,16.366917943112718,комедия,февраль,7,36
6.4,1975,Ричард Брукс,undefined,132,4000000.0,11000000.0,16.213405830762646,боевик,апрель,12,65
5.57890841813136,2024,Other,undefined,89,15087496.42074074,15274.0,9.63390731544833,ужасы,апрель,1,5
6.3,1954,Other,undefined,100,1768000.0,1829000.0,14.419279927373003,драма,декабрь,3,18
6.9,1955,Рауль Уолш,undefined,122,21480921.30952381,12000000.0,16.300417207752275,вестерн,сентябрь,9,24
6.8,1984,Чарльз Шайер,undefined,113,6000000.0,12414210.0,16.33435234219738,драма,май,6,53
6.8,1984,Ховард Зифф,undefined,96,20675084.252396166,19928200.0,16.80764637200386,мелодрама,февраль,7,34
6.0,1985,Луи Маль,undefined,98,39390215.67272727,380970.0,12.85047591085119,боевик,апрель,5,41
6.2,1991,Фриц Кирш,16+,97,39390215.67272727,641886.0,13.372165996811205,боевик,ноябрь,5,17
6.9,1996,Other,undefined,93,15338528.770776752,64161.0,11.069150828453848,драма,январь,2,38
6.8,2005,Рик Розенталь,18+,105,2650000.0,2159038.0,14.585173310083137,драма,июнь,8,15
6.2,2022,Other,undefined,95,15338528.770776752,546906.0,13.212032220201728,драма,сентябрь,1,18
6.8,2020,Other,undefined,111,15338528.770776752,12642.0,9.444779883032243,драма,сентябрь,1,17
6.0,1994,Other,12+,96,22235437.828422878,20031.0,9.905036352525979,комедия,октябрь,1,14
5.1,1999,Other,12+,81,15338528.770776752,11130.0,9.31739944426959,драма,январь,1,8
4.8,2000,Other,16+,131,4000000.0,28149.0,10.24526710895816,драма,январь,1,53
6.6960409556314,2023,Other,18+,108,15338528.770776752,6360.0,8.757783656334167,драма,февраль,1,18
6.4,2015,Other,undefined,87,15338528.770776752,26409.0,10.181460140129015,драма,май,1,3
6.6,2019,Other,18+,88,15338528.770776752,57188.0,10.954099365149055,драма,март,1,9
6.6,1944,Мервин ЛеРой,undefined,138,2900000.0,4297000.0,15.273427662757133,драма,ноябрь,7,13
6.0,1981,Other,undefined,87,20675084.252396166,4454295.0,15.309379357206078,мелодрама,март,1,63
7.2,1985,Other,undefined,90,58972095.5704698,3852271.0,15.164173402488837,фэнтези,июль,1,7
4.7,2006,Тайлер Перри,16+,107,6000000.0,63308879.0,17.96353614584009,драма,февраль,19,24
5.1,2007,Other,18+,82,100000.0,297.0,5.6937321388027,ужасы,март,1,7
6.9,2009,Other,undefined,87,20471416.810457516,24140.0,10.091625494651522,мюзикл,июль,1,3
7.9,2010,Other,undefined,84,3113265.2654867256,1510026.0,14.227637427185917,документальный,март,1,3
5.1,2016,Other,undefined,84,1500000.0,6512004.0,15.68915780091494,драма,январь,1,9
5.6,1980,Other,undefined,121,20000000.0,3763988.0,15.140989591584557,боевик,март,2,50
6.9,1985,Харольд Беккер,undefined,107,15338528.770776752,12993175.0,16.379934777565058,драма,февраль,9,35
5.9,1988,Other,18+,103,39390215.67272727,426965.0,12.964457321638152,боевик,ноябрь,1,28
5.9,1990,Other,12+,94,18000000.0,1501785.0,14.222164958583658,боевик,сентябрь,4,50
6.1,1994,Майкл Ритчи,undefined,101,15338528.770776752,2694234.0,14.806624491868558,драма,сентябрь,16,49
6.7,1997,Алан Рудольф,0+,119,15338528.770776752,2465960.0,14.718091741974709,драма,май,15,52
6.1,2021,Other,undefined,104,15338528.770776752,2278295.0,14.638937914165938,драма,сентябрь,1,54
6.0,1979,Other,undefined,89,3500000.0,21671241.0,16.891496639985384,фантастика,март,1,4
5.6,1978,Майкл Шульц,undefined,113,18000000.0,20378470.0,16.829989509339118,мюзикл,июль,8,5
6.3,1988,Other,16+,89,22235437.828422878,10815378.0,16.19647956821482,комедия,март,4,27
5.57890841813136,2022,Other,18+,88,15087496.42074074,12693.0,9.448805939388178,ужасы,сентябрь,1,11
6.6,1933,Other,12+,87,225000.0,2850000.0,14.862829552244833,мюзикл,октябрь,1,18
4.5,1992,Other,0+,70,76824034.83870968,8442162.0,15.948748994905918,мультфильм,июль,1,11
8.1,2008,Other,16+,109,3113265.2654867256,81113.0,11.303598523188434,документальный,январь,1,3
6.361990950226244,2015,Other,12+,87,76391858.71217713,115654.0,11.658358254177763,фантастика,октябрь,2,9
4.3,1959,Other,undefined,69,123000.0,1000000.0,13.815510557964274,ужасы,июнь,1,3
6.2,1979,Алан Дж. Пакула,12+,105,20675084.252396166,35649012.0,17.38923199055555,мелодрама,октябрь,13,55
6.4,1991,Артур Хиллер,6+,112,14000000.0,2059832.0,14.538134984042046,драма,сентябрь,15,33
5.5,2018,Other,undefined,93,20635465.661466457,403852.0,12.908803753191966,триллер,сентябрь,1,15
6.6,1986,Брюс Бересфорд,16+,105,20000000.0,22905522.0,16.946888574827188,драма,декабрь,11,80
3.9,1987,Other,undefined,89,15087496.42074074,1149470.0,13.954811524541196,ужасы,октябрь,2,7
4.7,1994,Other,undefined,83,15000.0,2408311.0,14.694436229895262,драма,июнь,1,3
7.4,2009,Other,16+,92,3113265.2654867256,453650.0,13.025081254597774,документальный,сентябрь,1,3
6.1,2022,Other,undefined,90,15338528.770776752,325070.0,12.691795822735322,драма,июль,2,4
6.99359331476323,2022,Other,undefined,65,76824034.83870968,162463.0,11.998205562518407,мультфильм,июль,1,5
6.1,1982,Other,undefined,110,22235437.828422878,9823934.0,16.10033221110545,комедия,июнь,4,22
6.1,1988,Харольд Беккер,16+,95,8000000.0,784990.0,13.573426257829903,драма,декабрь,9,36
7.066666666666667,2004,Other,undefined,81,3113265.2654867256,50000.0,10.819778284410283,документальный,март,1,6
6.7,2005,"Джей Дюпласс, Марк Дюпласс",undefined,85,15000.0,195254.0,12.182056554047783,драма,октябрь,5,12
6.6,2011,Other,undefined,118,5000000.0,204232.0,12.22701188154383,фэнтези,сентябрь,1,40
6.4,1950,Other,16+,103,1233000.0,1540000.0,14.247292974389811,фильм-нуар,апрель,4,16
6.4,1987,Other,undefined,88,15338528.770776752,1539000.0,14.246643412821017,драма,апрель,3,26
6.8,1999,Other,undefined,81,25000000.0,117608.0,11.675112339343801,драма,декабрь,2,4
6.6960409556314,2009,Other,18+,99,15338528.770776752,1808.0,7.4999765409521215,драма,февраль,1,3
6.3,1981,Херберт Росс,undefined,108,22000000.0,9171289.0,16.031588401420546,мюзикл,декабрь,19,68
7.3,2000,Other,16+,106,15338528.770776752,38610.0,10.561266589258283,драма,сентябрь,2,32
6.2,2022,Other,undefined,105,15338528.770776752,121000.0,11.703545824578878,драма,октябрь,1,14
7.066666666666667,2020,Other,undefined,89,3113265.2654867256,36527.0,10.505806992135533,документальный,февраль,3,3
6.460980392156864,2020,Other,16+,97,20675084.252396166,624.0,6.436150368369428,мелодрама,январь,1,3
5.0,1987,Other,undefined,92,3000000.0,23509382.0,16.972910133484234,комедия,май,4,10
6.6,1987,Other,undefined,97,5000000.0,1119112.0,13.92804607165096,триллер,март,4,29
6.3,1989,Рон Шелтон,16+,120,15338528.770776752,19131246.0,16.766833472593838,драма,декабрь,9,41
6.6,1997,Other,0+,106,39390215.67272727,109261.0,11.601494794388147,боевик,май,1,27
5.5,2004,Other,18+,100,1500000.0,10057021.0,16.123781555522278,фэнтези,май,1,5
5.2,2004,Other,undefined,80,1000000.0,11523.0,9.352100317014015,мелодрама,июль,2,3
5.3,2008,Other,16+,92,22235437.828422878,23719.0,10.074031693706946,комедия,январь,1,62
6.9,2002,Other,16+,108,15338528.770776752,540833.0,13.200865822559262,драма,июнь,3,18
6.7,2004,Other,16+,90,1100.0,181041.0,12.106478803933348,документальный,апрель,1,31
6.2,1981,Блейк Эдвардс,12+,122,15338528.770776752,14867086.0,16.51466033420242,драма,июнь,15,26
6.7,2009,Other,undefined,102,2500000.0,54058.0,10.897812823215625,драма,сентябрь,1,13
6.8,2010,Дэвис Гуггенхайм,undefined,102,3113265.2654867256,6426457.0,15.675933933465046,документальный,январь,5,4
7.2,2014,Other,16+,96,3113265.2654867256,308156.0,12.638361427237664,документальный,август,1,3
5.6,2016,Other,undefined,100,58972095.5704698,5902.0,8.683046555502886,фэнтези,март,1,5
6.3,1996,Гэрри Маршалл,12+,112,22000000.0,7138523.0,15.78101645017162,комедия,ноябрь,18,33
6.3,1984,Other,6+,120,15338528.770776752,4864980.0,15.397573162596876,драма,март,3,50
5.7,1989,Джон Франкенхаймер,16+,91,22000000.0,1305887.0,14.082393061338518,триллер,январь,11,21
